Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit
0,2,DDP70,,COMPOST,,All,2016,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2017,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2018,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2019,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2020,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2021,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2022,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2023,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2024,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2025,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2026,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2027,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2028,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2029,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2030,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2031,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2032,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2033,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2034,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2035,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2036,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,COMPOST,,All,2037,,1.0,,,,,,,,,,,,,,
